TempField;ValidVotes;AffiliationIdentifier/RegisteredName;PartijTK;%Key_ReportingUnitVotes_8F8DEF71A3FD2A41;Gemeente;ReportingUnitIdentifier;ReportingUnitIdentifier/Id
;35;Amersfoort 2014;Lokaal;30650;Amersfoort;Stembureau sportfondsenbad;0307::SB21
;171;GROENLINKS;GroenLinks;30650;Amersfoort;Stembureau sportfondsenbad;0307::SB21
;58;Burger Partij Amersfoort (BPA);Lokaal;30650;Amersfoort;Stembureau sportfondsenbad;0307::SB21
;0;Belangen Gemeenschap (BGA);Lokaal;30650;Amersfoort;Stembureau sportfondsenbad;0307::SB21
;300;Democraten 66 (D66);D66;30650;Amersfoort;Stembureau sportfondsenbad;0307::SB21
;50;Burger Partij Amersfoort (BPA);Lokaal;32108;Amersfoort;Stembureau schoolgebouw Guido de Brès;0307::SB22
;96;VVD;VVD;32108;Amersfoort;Stembureau schoolgebouw Guido de Brès;0307::SB22
;30;Amersfoort 2014;Lokaal;32108;Amersfoort;Stembureau schoolgebouw Guido de Brès;0307::SB22
;10;Belangen Gemeenschap (BGA);Lokaal;32108;Amersfoort;Stembureau schoolgebouw Guido de Brès;0307::SB22
;164;GROENLINKS;GroenLinks;32108;Amersfoort;Stembureau schoolgebouw Guido de Brès;0307::SB22
;120;Partij van de Arbeid (P.v.d.A.);PvdA;32108;Amersfoort;Stembureau schoolgebouw Guido de Brès;0307::SB22
;113;SP (Socialistische Partij);Lokaal;32108;Amersfoort;Stembureau schoolgebouw Guido de Brès;0307::SB22
;79;CDA;CDA;32108;Amersfoort;Stembureau schoolgebouw Guido de Brès;0307::SB22
;98;ChristenUnie;Christenunie;32108;Amersfoort;Stembureau schoolgebouw Guido de Brès;0307::SB22
;8;OPA;Lokaal;32108;Amersfoort;Stembureau schoolgebouw Guido de Brès;0307::SB22
;8;Amersfoort Anders;Lokaal;32108;Amersfoort;Stembureau schoolgebouw Guido de Brès;0307::SB22
;320;Democraten 66 (D66);D66;32108;Amersfoort;Stembureau schoolgebouw Guido de Brès;0307::SB22
;50;GROENLINKS;GroenLinks;33566;Amersfoort;Stembureau Burg. van Randwijckhuis;0307::SB23
;78;CDA;CDA;33566;Amersfoort;Stembureau Burg. van Randwijckhuis;0307::SB23
;82;VVD;VVD;33566;Amersfoort;Stembureau Burg. van Randwijckhuis;0307::SB23
;27;Belangen Gemeenschap (BGA);Lokaal;33566;Amersfoort;Stembureau Burg. van Randwijckhuis;0307::SB23
;25;OPA;Lokaal;33566;Amersfoort;Stembureau Burg. van Randwijckhuis;0307::SB23
;109;Partij van de Arbeid (P.v.d.A.);PvdA;33566;Amersfoort;Stembureau Burg. van Randwijckhuis;0307::SB23
;46;Burger Partij Amersfoort (BPA);Lokaal;33566;Amersfoort;Stembureau Burg. van Randwijckhuis;0307::SB23
;15;Amersfoort Anders;Lokaal;33566;Amersfoort;Stembureau Burg. van Randwijckhuis;0307::SB23
;17;Amersfoort 2014;Lokaal;33566;Amersfoort;Stembureau Burg. van Randwijckhuis;0307::SB23
;87;SP (Socialistische Partij);Lokaal;33566;Amersfoort;Stembureau Burg. van Randwijckhuis;0307::SB23
;119;ChristenUnie;Christenunie;33566;Amersfoort;Stembureau Burg. van Randwijckhuis;0307::SB23
;173;Democraten 66 (D66);D66;33566;Amersfoort;Stembureau Burg. van Randwijckhuis;0307::SB23
;39;ChristenUnie;Christenunie;35024;Amersfoort;Stembureau seniorenflat Otto Scheltus;0307::SB24
;49;Partij van de Arbeid (P.v.d.A.);PvdA;35024;Amersfoort;Stembureau seniorenflat Otto Scheltus;0307::SB24
;48;GROENLINKS;GroenLinks;35024;Amersfoort;Stembureau seniorenflat Otto Scheltus;0307::SB24
;11;Amersfoort Anders;Lokaal;35024;Amersfoort;Stembureau seniorenflat Otto Scheltus;0307::SB24
;16;Amersfoort 2014;Lokaal;35024;Amersfoort;Stembureau seniorenflat Otto Scheltus;0307::SB24
;36;Burger Partij Amersfoort (BPA);Lokaal;35024;Amersfoort;Stembureau seniorenflat Otto Scheltus;0307::SB24
;43;CDA;CDA;35024;Amersfoort;Stembureau seniorenflat Otto Scheltus;0307::SB24
;59;SP (Socialistische Partij);Lokaal;35024;Amersfoort;Stembureau seniorenflat Otto Scheltus;0307::SB24
;3;Belangen Gemeenschap (BGA);Lokaal;35024;Amersfoort;Stembureau seniorenflat Otto Scheltus;0307::SB24
;4;OPA;Lokaal;35024;Amersfoort;Stembureau seniorenflat Otto Scheltus;0307::SB24
;87;VVD;VVD;35024;Amersfoort;Stembureau seniorenflat Otto Scheltus;0307::SB24
;132;Democraten 66 (D66);D66;35024;Amersfoort;Stembureau seniorenflat Otto Scheltus;0307::SB24
;53;Burger Partij Amersfoort (BPA);Lokaal;36482;Amersfoort;Stembureau Martuskerk;0307::SB25
;28;OPA;Lokaal;36482;Amersfoort;Stembureau Martuskerk;0307::SB25
;47;CDA;CDA;36482;Amersfoort;Stembureau Martuskerk;0307::SB25
;20;Amersfoort Anders;Lokaal;36482;Amersfoort;Stembureau Martuskerk;0307::SB25
;62;VVD;VVD;36482;Amersfoort;Stembureau Martuskerk;0307::SB25
;29;Amersfoort 2014;Lokaal;36482;Amersfoort;Stembureau Martuskerk;0307::SB25
;95;Partij van de Arbeid (P.v.d.A.);PvdA;36482;Amersfoort;Stembureau Martuskerk;0307::SB25
;124;GROENLINKS;GroenLinks;36482;Amersfoort;Stembureau Martuskerk;0307::SB25
;110;ChristenUnie;Christenunie;36482;Amersfoort;Stembureau Martuskerk;0307::SB25
;115;SP (Socialistische Partij);Lokaal;36482;Amersfoort;Stembureau Martuskerk;0307::SB25
;8;Belangen Gemeenschap (BGA);Lokaal;36482;Amersfoort;Stembureau Martuskerk;0307::SB25
;204;Democraten 66 (D66);D66;36482;Amersfoort;Stembureau Martuskerk;0307::SB25
;26;Amersfoort 2014;Lokaal;37940;Amersfoort;Stembureau woon- en zorgcentrum de Amerhorst;0307::SB26
;39;Burger Partij Amersfoort (BPA);Lokaal;37940;Amersfoort;Stembureau woon- en zorgcentrum de Amerhorst;0307::SB26
;91;GROENLINKS;GroenLinks;37940;Amersfoort;Stembureau woon- en zorgcentrum de Amerhorst;0307::SB26
;66;VVD;VVD;37940;Amersfoort;Stembureau woon- en zorgcentrum de Amerhorst;0307::SB26
;16;OPA;Lokaal;37940;Amersfoort;Stembureau woon- en zorgcentrum de Amerhorst;0307::SB26
;16;Belangen Gemeenschap (BGA);Lokaal;37940;Amersfoort;Stembureau woon- en zorgcentrum de Amerhorst;0307::SB26
;174;Democraten 66 (D66);D66;37940;Amersfoort;Stembureau woon- en zorgcentrum de Amerhorst;0307::SB26
;112;Partij van de Arbeid (P.v.d.A.);PvdA;37940;Amersfoort;Stembureau woon- en zorgcentrum de Amerhorst;0307::SB26
;22;Amersfoort Anders;Lokaal;37940;Amersfoort;Stembureau woon- en zorgcentrum de Amerhorst;0307::SB26
;86;SP (Socialistische Partij);Lokaal;37940;Amersfoort;Stembureau woon- en zorgcentrum de Amerhorst;0307::SB26
;87;CDA;CDA;37940;Amersfoort;Stembureau woon- en zorgcentrum de Amerhorst;0307::SB26
;153;ChristenUnie;Christenunie;37940;Amersfoort;Stembureau woon- en zorgcentrum de Amerhorst;0307::SB26
;121;VVD;VVD;39398;Amersfoort;Stembureau Fonteinkerk;0307::SB27
;93;GROENLINKS;GroenLinks;39398;Amersfoort;Stembureau Fonteinkerk;0307::SB27
;94;CDA;CDA;39398;Amersfoort;Stembureau Fonteinkerk;0307::SB27
;54;SP (Socialistische Partij);Lokaal;39398;Amersfoort;Stembureau Fonteinkerk;0307::SB27
;11;Amersfoort Anders;Lokaal;39398;Amersfoort;Stembureau Fonteinkerk;0307::SB27
;6;OPA;Lokaal;39398;Amersfoort;Stembureau Fonteinkerk;0307::SB27
;34;Burger Partij Amersfoort (BPA);Lokaal;39398;Amersfoort;Stembureau Fonteinkerk;0307::SB27
;120;ChristenUnie;Christenunie;39398;Amersfoort;Stembureau Fonteinkerk;0307::SB27
;65;Partij van de Arbeid (P.v.d.A.);PvdA;39398;Amersfoort;Stembureau Fonteinkerk;0307::SB27
;32;Amersfoort 2014;Lokaal;39398;Amersfoort;Stembureau Fonteinkerk;0307::SB27
;3;Belangen Gemeenschap (BGA);Lokaal;39398;Amersfoort;Stembureau Fonteinkerk;0307::SB27
;223;Democraten 66 (D66);D66;39398;Amersfoort;Stembureau Fonteinkerk;0307::SB27
;92;Partij van de Arbeid (P.v.d.A.);PvdA;40856;Amersfoort;Stembureau sporthal Juliana van Stolberg;0307::SB28
;27;OPA;Lokaal;40856;Amersfoort;Stembureau sporthal Juliana van Stolberg;0307::SB28
;28;Amersfoort Anders;Lokaal;40856;Amersfoort;Stembureau sporthal Juliana van Stolberg;0307::SB28
;62;CDA;CDA;40856;Amersfoort;Stembureau sporthal Juliana van Stolberg;0307::SB28
;37;Burger Partij Amersfoort (BPA);Lokaal;40856;Amersfoort;Stembureau sporthal Juliana van Stolberg;0307::SB28
;164;SP (Socialistische Partij);Lokaal;40856;Amersfoort;Stembureau sporthal Juliana van Stolberg;0307::SB28
;229;Democraten 66 (D66);D66;40856;Amersfoort;Stembureau sporthal Juliana van Stolberg;0307::SB28
;22;Amersfoort 2014;Lokaal;40856;Amersfoort;Stembureau sporthal Juliana van Stolberg;0307::SB28
;103;GROENLINKS;GroenLinks;40856;Amersfoort;Stembureau sporthal Juliana van Stolberg;0307::SB28
;70;ChristenUnie;Christenunie;40856;Amersfoort;Stembureau sporthal Juliana van Stolberg;0307::SB28
;9;Belangen Gemeenschap (BGA);Lokaal;40856;Amersfoort;Stembureau sporthal Juliana van Stolberg;0307::SB28
;80;VVD;VVD;40856;Amersfoort;Stembureau sporthal Juliana van Stolberg;0307::SB28
;84;SP (Socialistische Partij);Lokaal;42314;Amersfoort;Stembureau St. Ansfriduskerk;0307::SB29
;114;GROENLINKS;GroenLinks;42314;Amersfoort;Stembureau St. Ansfriduskerk;0307::SB29
;12;Amersfoort Anders;Lokaal;42314;Amersfoort;Stembureau St. Ansfriduskerk;0307::SB29
;2;Belangen Gemeenschap (BGA);Lokaal;42314;Amersfoort;Stembureau St. Ansfriduskerk;0307::SB29
;66;CDA;CDA;42314;Amersfoort;Stembureau St. Ansfriduskerk;0307::SB29
;16;OPA;Lokaal;42314;Amersfoort;Stembureau St. Ansfriduskerk;0307::SB29
;77;Partij van de Arbeid (P.v.d.A.);PvdA;42314;Amersfoort;Stembureau St. Ansfriduskerk;0307::SB29
;36;Burger Partij Amersfoort (BPA);Lokaal;42314;Amersfoort;Stembureau St. Ansfriduskerk;0307::SB29
;10;Amersfoort 2014;Lokaal;42314;Amersfoort;Stembureau St. Ansfriduskerk;0307::SB29
;58;ChristenUnie;Christenunie;42314;Amersfoort;Stembureau St. Ansfriduskerk;0307::SB29
;108;VVD;VVD;42314;Amersfoort;Stembureau St. Ansfriduskerk;0307::SB29
;267;Democraten 66 (D66);D66;42314;Amersfoort;Stembureau St. Ansfriduskerk;0307::SB29
;69;CDA;CDA;43772;Amersfoort;Stembureau mobiel stembureau ROC Midden-Nederland;0307::SB30
;129;GROENLINKS;GroenLinks;43772;Amersfoort;Stembureau mobiel stembureau ROC Midden-Nederland;0307::SB30
;25;OPA;Lokaal;43772;Amersfoort;Stembureau mobiel stembureau ROC Midden-Nederland;0307::SB30
;99;SP (Socialistische Partij);Lokaal;43772;Amersfoort;Stembureau mobiel stembureau ROC Midden-Nederland;0307::SB30
;11;Amersfoort Anders;Lokaal;43772;Amersfoort;Stembureau mobiel stembureau ROC Midden-Nederland;0307::SB30
;226;Democraten 66 (D66);D66;43772;Amersfoort;Stembureau mobiel stembureau ROC Midden-Nederland;0307::SB30
;59;Burger Partij Amersfoort (BPA);Lokaal;43772;Amersfoort;Stembureau mobiel stembureau ROC Midden-Nederland;0307::SB30
;24;Amersfoort 2014;Lokaal;43772;Amersfoort;Stembureau mobiel stembureau ROC Midden-Nederland;0307::SB30
;135;VVD;VVD;43772;Amersfoort;Stembureau mobiel stembureau ROC Midden-Nederland;0307::SB30
;67;Partij van de Arbeid (P.v.d.A.);PvdA;43772;Amersfoort;Stembureau mobiel stembureau ROC Midden-Nederland;0307::SB30
;86;ChristenUnie;Christenunie;43772;Amersfoort;Stembureau mobiel stembureau ROC Midden-Nederland;0307::SB30
;0;Belangen Gemeenschap (BGA);Lokaal;43772;Amersfoort;Stembureau mobiel stembureau ROC Midden-Nederland;0307::SB30
;6;Burger Partij Amersfoort (BPA);Lokaal;45230;Amersfoort;Stembureau Zon en Schild;0307::SB31
;18;GROENLINKS;GroenLinks;45230;Amersfoort;Stembureau Zon en Schild;0307::SB31
;16;CDA;CDA;45230;Amersfoort;Stembureau Zon en Schild;0307::SB31
;23;Democraten 66 (D66);D66;45230;Amersfoort;Stembureau Zon en Schild;0307::SB31
;15;VVD;VVD;45230;Amersfoort;Stembureau Zon en Schild;0307::SB31
;29;Partij van de Arbeid (P.v.d.A.);PvdA;45230;Amersfoort;Stembureau Zon en Schild;0307::SB31
;57;SP (Socialistische Partij);Lokaal;45230;Amersfoort;Stembureau Zon en Schild;0307::SB31
;19;ChristenUnie;Christenunie;45230;Amersfoort;Stembureau Zon en Schild;0307::SB31
;3;OPA;Lokaal;45230;Amersfoort;Stembureau Zon en Schild;0307::SB31
;3;Amersfoort Anders;Lokaal;45230;Amersfoort;Stembureau Zon en Schild;0307::SB31
;3;Amersfoort 2014;Lokaal;45230;Amersfoort;Stembureau Zon en Schild;0307::SB31
;0;Belangen Gemeenschap (BGA);Lokaal;45230;Amersfoort;Stembureau Zon en Schild;0307::SB31
;26;CDA;CDA;46688;Amersfoort;Stembureau zorgcentrum de Lichtenberg;0307::SB32
;30;VVD;VVD;46688;Amersfoort;Stembureau zorgcentrum de Lichtenberg;0307::SB32
;12;SP (Socialistische Partij);Lokaal;46688;Amersfoort;Stembureau zorgcentrum de Lichtenberg;0307::SB32
;6;Burger Partij Amersfoort (BPA);Lokaal;46688;Amersfoort;Stembureau zorgcentrum de Lichtenberg;0307::SB32
;2;OPA;Lokaal;46688;Amersfoort;Stembureau zorgcentrum de Lichtenberg;0307::SB32
;2;Amersfoort Anders;Lokaal;46688;Amersfoort;Stembureau zorgcentrum de Lichtenberg;0307::SB32
;15;Partij van de Arbeid (P.v.d.A.);PvdA;46688;Amersfoort;Stembureau zorgcentrum de Lichtenberg;0307::SB32
;15;ChristenUnie;Christenunie;46688;Amersfoort;Stembureau zorgcentrum de Lichtenberg;0307::SB32
;21;Democraten 66 (D66);D66;46688;Amersfoort;Stembureau zorgcentrum de Lichtenberg;0307::SB32
;3;Amersfoort 2014;Lokaal;46688;Amersfoort;Stembureau zorgcentrum de Lichtenberg;0307::SB32
;0;Belangen Gemeenschap (BGA);Lokaal;46688;Amersfoort;Stembureau zorgcentrum de Lichtenberg;0307::SB32
;7;GROENLINKS;GroenLinks;46688;Amersfoort;Stembureau zorgcentrum de Lichtenberg;0307::SB32
;69;Burger Partij Amersfoort (BPA);Lokaal;48146;Amersfoort;Stembureau Bergkerk;0307::SB33
;12;Amersfoort 2014;Lokaal;48146;Amersfoort;Stembureau Bergkerk;0307::SB33
;81;Partij van de Arbeid (P.v.d.A.);PvdA;48146;Amersfoort;Stembureau Bergkerk;0307::SB33
;147;CDA;CDA;48146;Amersfoort;Stembureau Bergkerk;0307::SB33
;85;ChristenUnie;Christenunie;48146;Amersfoort;Stembureau Bergkerk;0307::SB33
;55;SP (Socialistische Partij);Lokaal;48146;Amersfoort;Stembureau Bergkerk;0307::SB33
;32;Amersfoort Anders;Lokaal;48146;Amersfoort;Stembureau Bergkerk;0307::SB33
;0;Belangen Gemeenschap (BGA);Lokaal;48146;Amersfoort;Stembureau Bergkerk;0307::SB33
;98;GROENLINKS;GroenLinks;48146;Amersfoort;Stembureau Bergkerk;0307::SB33
;5;OPA;Lokaal;48146;Amersfoort;Stembureau Bergkerk;0307::SB33
;386;VVD;VVD;48146;Amersfoort;Stembureau Bergkerk;0307::SB33
;475;Democraten 66 (D66);D66;48146;Amersfoort;Stembureau Bergkerk;0307::SB33
;42;Partij van de Arbeid (P.v.d.A.);PvdA;49604;Amersfoort;Stembureau Nieuw-Apostolische Kerk;0307::SB34
;12;Amersfoort 2014;Lokaal;49604;Amersfoort;Stembureau Nieuw-Apostolische Kerk;0307::SB34
;16;Amersfoort Anders;Lokaal;49604;Amersfoort;Stembureau Nieuw-Apostolische Kerk;0307::SB34
;47;ChristenUnie;Christenunie;49604;Amersfoort;Stembureau Nieuw-Apostolische Kerk;0307::SB34
;34;CDA;CDA;49604;Amersfoort;Stembureau Nieuw-Apostolische Kerk;0307::SB34
;34;SP (Socialistische Partij);Lokaal;49604;Amersfoort;Stembureau Nieuw-Apostolische Kerk;0307::SB34
;15;Burger Partij Amersfoort (BPA);Lokaal;49604;Amersfoort;Stembureau Nieuw-Apostolische Kerk;0307::SB34
;118;VVD;VVD;49604;Amersfoort;Stembureau Nieuw-Apostolische Kerk;0307::SB34
;59;GROENLINKS;GroenLinks;49604;Amersfoort;Stembureau Nieuw-Apostolische Kerk;0307::SB34
;0;Belangen Gemeenschap (BGA);Lokaal;49604;Amersfoort;Stembureau Nieuw-Apostolische Kerk;0307::SB34
;5;OPA;Lokaal;49604;Amersfoort;Stembureau Nieuw-Apostolische Kerk;0307::SB34
;172;Democraten 66 (D66);D66;49604;Amersfoort;Stembureau Nieuw-Apostolische Kerk;0307::SB34
;12;SP (Socialistische Partij);Lokaal;51062;Amersfoort;Stembureau verpleeghuis Birkhoven;0307::SB35
;6;Burger Partij Amersfoort (BPA);Lokaal;51062;Amersfoort;Stembureau verpleeghuis Birkhoven;0307::SB35
;10;CDA;CDA;51062;Amersfoort;Stembureau verpleeghuis Birkhoven;0307::SB35
;21;Democraten 66 (D66);D66;51062;Amersfoort;Stembureau verpleeghuis Birkhoven;0307::SB35
;3;GROENLINKS;GroenLinks;51062;Amersfoort;Stembureau verpleeghuis Birkhoven;0307::SB35
;3;Amersfoort 2014;Lokaal;51062;Amersfoort;Stembureau verpleeghuis Birkhoven;0307::SB35
;9;ChristenUnie;Christenunie;51062;Amersfoort;Stembureau verpleeghuis Birkhoven;0307::SB35
;0;Belangen Gemeenschap (BGA);Lokaal;51062;Amersfoort;Stembureau verpleeghuis Birkhoven;0307::SB35
;1;OPA;Lokaal;51062;Amersfoort;Stembureau verpleeghuis Birkhoven;0307::SB35
;1;Amersfoort Anders;Lokaal;51062;Amersfoort;Stembureau verpleeghuis Birkhoven;0307::SB35
;8;Partij van de Arbeid (P.v.d.A.);PvdA;51062;Amersfoort;Stembureau verpleeghuis Birkhoven;0307::SB35
;8;VVD;VVD;51062;Amersfoort;Stembureau verpleeghuis Birkhoven;0307::SB35
;90;Burger Partij Amersfoort (BPA);Lokaal;52520;Amersfoort;Stembureau schoolgebouw de Kubus;0307::SB36
;28;Amersfoort 2014;Lokaal;52520;Amersfoort;Stembureau schoolgebouw de Kubus;0307::SB36
;44;GROENLINKS;GroenLinks;52520;Amersfoort;Stembureau schoolgebouw de Kubus;0307::SB36
;20;Amersfoort Anders;Lokaal;52520;Amersfoort;Stembureau schoolgebouw de Kubus;0307::SB36
;37;VVD;VVD;52520;Amersfoort;Stembureau schoolgebouw de Kubus;0307::SB36
;29;CDA;CDA;52520;Amersfoort;Stembureau schoolgebouw de Kubus;0307::SB36
;85;Partij van de Arbeid (P.v.d.A.);PvdA;52520;Amersfoort;Stembureau schoolgebouw de Kubus;0307::SB36
;152;SP (Socialistische Partij);Lokaal;52520;Amersfoort;Stembureau schoolgebouw de Kubus;0307::SB36
;65;ChristenUnie;Christenunie;52520;Amersfoort;Stembureau schoolgebouw de Kubus;0307::SB36
;32;OPA;Lokaal;52520;Amersfoort;Stembureau schoolgebouw de Kubus;0307::SB36
;5;Belangen Gemeenschap (BGA);Lokaal;52520;Amersfoort;Stembureau schoolgebouw de Kubus;0307::SB36
;76;Democraten 66 (D66);D66;52520;Amersfoort;Stembureau schoolgebouw de Kubus;0307::SB36
;49;Democraten 66 (D66);D66;53978;Amersfoort;Stembureau schoolgebouw de Magneet;0307::SB37
;51;ChristenUnie;Christenunie;53978;Amersfoort;Stembureau schoolgebouw de Magneet;0307::SB37
;66;Partij van de Arbeid (P.v.d.A.);PvdA;53978;Amersfoort;Stembureau schoolgebouw de Magneet;0307::SB37
;23;VVD;VVD;53978;Amersfoort;Stembureau schoolgebouw de Magneet;0307::SB37
;37;GROENLINKS;GroenLinks;53978;Amersfoort;Stembureau schoolgebouw de Magneet;0307::SB37
;112;SP (Socialistische Partij);Lokaal;53978;Amersfoort;Stembureau schoolgebouw de Magneet;0307::SB37
;19;OPA;Lokaal;53978;Amersfoort;Stembureau schoolgebouw de Magneet;0307::SB37
;19;Amersfoort 2014;Lokaal;53978;Amersfoort;Stembureau schoolgebouw de Magneet;0307::SB37
;24;CDA;CDA;53978;Amersfoort;Stembureau schoolgebouw de Magneet;0307::SB37
;13;Amersfoort Anders;Lokaal;53978;Amersfoort;Stembureau schoolgebouw de Magneet;0307::SB37
;9;Belangen Gemeenschap (BGA);Lokaal;53978;Amersfoort;Stembureau schoolgebouw de Magneet;0307::SB37
;106;Burger Partij Amersfoort (BPA);Lokaal;53978;Amersfoort;Stembureau schoolgebouw de Magneet;0307::SB37
;84;GROENLINKS;GroenLinks;55436;Amersfoort;Stembureau Emmauskerk;0307::SB38
;82;Partij van de Arbeid (P.v.d.A.);PvdA;55436;Amersfoort;Stembureau Emmauskerk;0307::SB38
;26;OPA;Lokaal;55436;Amersfoort;Stembureau Emmauskerk;0307::SB38
;99;ChristenUnie;Christenunie;55436;Amersfoort;Stembureau Emmauskerk;0307::SB38
;6;Belangen Gemeenschap (BGA);Lokaal;55436;Amersfoort;Stembureau Emmauskerk;0307::SB38
;20;Amersfoort Anders;Lokaal;55436;Amersfoort;Stembureau Emmauskerk;0307::SB38
;52;CDA;CDA;55436;Amersfoort;Stembureau Emmauskerk;0307::SB38
;19;Amersfoort 2014;Lokaal;55436;Amersfoort;Stembureau Emmauskerk;0307::SB38
;55;VVD;VVD;55436;Amersfoort;Stembureau Emmauskerk;0307::SB38
;110;Burger Partij Amersfoort (BPA);Lokaal;55436;Amersfoort;Stembureau Emmauskerk;0307::SB38
;130;Democraten 66 (D66);D66;55436;Amersfoort;Stembureau Emmauskerk;0307::SB38
;146;SP (Socialistische Partij);Lokaal;55436;Amersfoort;Stembureau Emmauskerk;0307::SB38
;84;SP (Socialistische Partij);Lokaal;56894;Amersfoort;Stembureau Westerkerk;0307::SB39
;96;Democraten 66 (D66);D66;56894;Amersfoort;Stembureau Westerkerk;0307::SB39
;26;Amersfoort 2014;Lokaal;56894;Amersfoort;Stembureau Westerkerk;0307::SB39
;28;VVD;VVD;56894;Amersfoort;Stembureau Westerkerk;0307::SB39
;48;CDA;CDA;56894;Amersfoort;Stembureau Westerkerk;0307::SB39
;12;Amersfoort Anders;Lokaal;56894;Amersfoort;Stembureau Westerkerk;0307::SB39
;89;ChristenUnie;Christenunie;56894;Amersfoort;Stembureau Westerkerk;0307::SB39
;14;OPA;Lokaal;56894;Amersfoort;Stembureau Westerkerk;0307::SB39
;43;Burger Partij Amersfoort (BPA);Lokaal;56894;Amersfoort;Stembureau Westerkerk;0307::SB39
;67;GROENLINKS;GroenLinks;56894;Amersfoort;Stembureau Westerkerk;0307::SB39
;0;Belangen Gemeenschap (BGA);Lokaal;56894;Amersfoort;Stembureau Westerkerk;0307::SB39
;31;Partij van de Arbeid (P.v.d.A.);PvdA;56894;Amersfoort;Stembureau Westerkerk;0307::SB39
;134;SP (Socialistische Partij);Lokaal;58352;Amersfoort;Stembureau woon- en zorgcentrum Puntenburg;0307::SB40
;69;GROENLINKS;GroenLinks;58352;Amersfoort;Stembureau woon- en zorgcentrum Puntenburg;0307::SB40
;93;Burger Partij Amersfoort (BPA);Lokaal;58352;Amersfoort;Stembureau woon- en zorgcentrum Puntenburg;0307::SB40
;109;VVD;VVD;58352;Amersfoort;Stembureau woon- en zorgcentrum Puntenburg;0307::SB40
;99;ChristenUnie;Christenunie;58352;Amersfoort;Stembureau woon- en zorgcentrum Puntenburg;0307::SB40
;6;Belangen Gemeenschap (BGA);Lokaal;58352;Amersfoort;Stembureau woon- en zorgcentrum Puntenburg;0307::SB40
;44;OPA;Lokaal;58352;Amersfoort;Stembureau woon- en zorgcentrum Puntenburg;0307::SB40
;17;Amersfoort Anders;Lokaal;58352;Amersfoort;Stembureau woon- en zorgcentrum Puntenburg;0307::SB40
;85;CDA;CDA;58352;Amersfoort;Stembureau woon- en zorgcentrum Puntenburg;0307::SB40
;115;Partij van de Arbeid (P.v.d.A.);PvdA;58352;Amersfoort;Stembureau woon- en zorgcentrum Puntenburg;0307::SB40
;31;Amersfoort 2014;Lokaal;58352;Amersfoort;Stembureau woon- en zorgcentrum Puntenburg;0307::SB40
;230;Democraten 66 (D66);D66;58352;Amersfoort;Stembureau woon- en zorgcentrum Puntenburg;0307::SB40
;25;VVD;VVD;59810;Amersfoort;Stembureau café Havana;0307::SB41
;39;Burger Partij Amersfoort (BPA);Lokaal;59810;Amersfoort;Stembureau café Havana;0307::SB41
;33;Partij van de Arbeid (P.v.d.A.);PvdA;59810;Amersfoort;Stembureau café Havana;0307::SB41
;46;Democraten 66 (D66);D66;59810;Amersfoort;Stembureau café Havana;0307::SB41
;46;SP (Socialistische Partij);Lokaal;59810;Amersfoort;Stembureau café Havana;0307::SB41
;15;CDA;CDA;59810;Amersfoort;Stembureau café Havana;0307::SB41
;29;GROENLINKS;GroenLinks;59810;Amersfoort;Stembureau café Havana;0307::SB41
;14;Amersfoort Anders;Lokaal;59810;Amersfoort;Stembureau café Havana;0307::SB41
;21;ChristenUnie;Christenunie;59810;Amersfoort;Stembureau café Havana;0307::SB41
